Package Name,Functions,Data Safety Labels
pdf.pdfreader.viewer.editor.free,"android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,App info and performance,Diagnostics,Other app performance data,App activity,Personal info"
pdf.reader.pdfviewer.pdfeditor,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Diagnostics,Device or other IDs,App activity"
pdf.scanner.scannerapp.free.pdfscanner,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace","Personal info,Other app performance data"
pdf.tap.scanner,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","Personal info,Diagnostics"
pdfreader.pdfviewer.officetool.pdfscanner,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","Device or other IDs,App info and performance,App activity,Diagnostics"
pedometer.stepcounter.calorieburner.pedometerforwalking,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,java.io.File.getFreeSpace","Personal info,Other app performance data"
pedometer.steptracker.calorieburner.stepcounter,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
photography.blackgallery.android,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Device or other IDs,Personal info,App activity"
piano.magic.tiles.challenge.music.free,"java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Personal info,Diagnostics"
piano.tiles.magic.tiles.challenge.music.free,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace","Personal info,App info and performance,Other app performance data,Diagnostics"
pl.lawiusz.funnyweather.release,"android.location.LocationManager.requestSingleUpdate,android.location.LocationManager.requestLocationUpdates",Precise location
pl.lukok.chess,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Personal info,Other app performance data,Diagnostics,Device or other IDs"
pl.lukok.draughts,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace","Device or other IDs,App info and performance,Personal info,Other app performance data,Diagnostics"
pl.trpaslik.babynoise,android.app.ActivityManager.getRunningAppProcesses,App activity
plant.identification.snap,"android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus","App activity,Diagnostics"
portal.hero,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
pregnancy.tracker.eva,"android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator","App activity,App info and performance,Diagnostics,Device or other IDs"
puzzle.blockpuzzle.cube.relax,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
puzzle.game.find.differences,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
puzzle.games.bubble.shooter.deluxe,"android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Precise location,Personal info"
puzzle.tap.merge.bgames,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,java.io.File.getUsableSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
qrcode.reader.barcode.scanner,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
racearena.io,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList",Personal info
remote.control.for.roku.tv,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy","Personal info,App activity,App info and performance,Device or other IDs,Diagnostics"
ringtone.maker.mp3.cutter.audio,"android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App activity,App info and performance,Diagnostics"
rk.android.app.shortcutmaker,android.os.StrictMode.getThreadPolicy,App info and performance
ru.appache.findphonebywhistle,"android.net.wifi.WifiInfo.getSSID,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.net.wifi.WifiInfo.getBSSID,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,Other app performance data,Personal info"
ru.cian.main,"android.net.wifi.WifiInfo.getSSID,android.location.LocationManager.getLastKnownLocation","Device or other IDs,Location,Precise location,Approximate location"
ru.mobiledimension.kbr,"android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.location.LocationManager.getLastKnownLocation,android.app.usage.UsageStatsManager.getAppStandbyBucket,java.io.File.getUsableSpace,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App info and performance,Location,Precise location,Approximate location,Other app performance data,Personal info,App activity,Diagnostics"
ru.zdevs.zarchiver,android.os.StrictMode.getThreadPolicy,App info and performance
selfie.photo.apps.rhinoplasty,"android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","Device or other IDs,App info and performance,Other app performance data,Personal info,Diagnostics"
selfiecamera.beauty.filter.beautycam.youbeautymakeup,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Device or other IDs,Personal info,App activity,Diagnostics"
sensustech.universal.tv.remote.control,"android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,java.net.NetworkInterface.getHardwareAddress,java.io.File.getFreeSpace","Device or other IDs,Personal info,App activity,App info and performance,Diagnostics,Other app performance data"
sg.bigo.live,"android.os.BatteryManager.getIntProperty,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.os.Build.getSerial,java.net.NetworkInterface.getHardwareAddress,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getSubscriberId,android.os.BatteryManager.getLongProperty,android.os.Debug.getMemoryInfo","App info and performance,Diagnostics,Device or other IDs,App activity"
shareit.lite,android.location.LocationManager.getLastKnownLocation,"Precise location,Approximate location"
shy.smartled,"android.os.StrictMode.getThreadPolicy,android.bluetooth.BluetoothDevice.getName","App info and performance,Device or other IDs"
sk.inlogic.hillzombieracingearntodie,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info,Diagnostics"
slingshot.building.destroy,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
smartgr.smallbedroom.design,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Device or other IDs,App activity,Personal info"
sms.app.messages.app.message.box.message.me,"java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Other app performance data,App activity,Personal info,Diagnostics,Device or other IDs"
solitaire.card.classic.bgames,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
solitaire.card.free.plus,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace","Personal info,Other app performance data"
solitaire.classicgame.klondike.solitaire.freecard,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Other app performance data"
solitaire.fish.card.klondike.ocean.solitaire.classic,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
solitaire.klondike.patience.spider.freecell.card.free.daily,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
solitaire.patience.card.games.klondike.free,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
solitaire.spider.card.free.mania,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace","Other app performance data,Personal info"
sonic.bubbleshoot.classic,"android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getSubscriberId,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Device or other IDs,App activity,Other app performance data,Personal info,Diagnostics"
