Package Name,Functions,Data Safety Labels
maa.waves_effect.waves_filter,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Personal info,Diagnostics"
mad.royale.tanks,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
mahjong.brainmaker.oriental.solitaire.board.freemahjong,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace","Personal info,Other app performance data"
mahjong.free.games,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Other app performance data,Device or other IDs,Personal info,Diagnostics,App activity"
makeover.merge,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Personal info,Other app performance data"
marcostudios.funnyjokes,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
marcostudios.truthordarekids,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
match3d.puzzle.tile.connect,"android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,App info and performance,Diagnostics,Other app performance data,Personal info,Device or other IDs"
me.eladga.finddiamonds,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace","App info and performance,Diagnostics,Personal info,Other app performance data"
me.fax.im,android.location.LocationManager.getLastKnownLocation,"Location,Precise location,Approximate location"
me.mycake,"android.os.BatteryManager.getIntProperty,android.os.PowerManager.getCurrentThermalStatus",Diagnostics
me.number.app.im,android.location.LocationManager.getLastKnownLocation,Precise location
me.oann.news,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
me.talkyou.app.im,android.location.LocationManager.getLastKnownLocation,Precise location
media.audioplayer.musicplayer,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks","App info and performance,Diagnostics,Personal info,App activity"
media.music.mp3player.musicplayer,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App activity,App info and performance"
media.music.musicplayer,"android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App activity,App info and performance,Diagnostics,Personal info"
mega.privacy.android.app,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.usage.UsageStatsManager.getAppStandbyBucket","App info and performance,Diagnostics"
merge.archers,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
mermaid.food.games,"java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Other app performance data,Device or other IDs,App activity,Personal info,Diagnostics"
messages.chat.free.text.messaging.sms,"java.io.File.getFreeSpace,android.telephony.SubscriptionManager.getActiveSubscriptionInfo,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.location.LocationManager.getLastKnownLocation,java.io.File.getTotalSpace","Other app performance data,Personal info,Precise location"
messenger.sms,"android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Other app performance data"
minecraft.mk.mods.h,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Device or other IDs,Diagnostics,App activity"
minecraft.mk.mods.j,"android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App activity,App info and performance,Personal info,Diagnostics"
mirrorapp.lightmirror.beautymirror.makeupmirror,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
mirrorio.mirror,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App info and performance,App activity,Personal info,Diagnostics"
misplayer.games.archery,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks","App info and performance,Personal info,Diagnostics,Other app performance data,App activity"
mm.com.atom.store,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","Personal info,App activity,Device or other IDs,App info and performance"
mmapps.mirror.free,"android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso","App activity,Personal info"
mobi.byss.instaweather.watchface,"android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation","Personal info,Precise location"
mobi.gameguru.elementflow,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
mobi.gameguru.slapkings,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
mp3.videomp3convert.ringtonemaker.recorder,"android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks","App info and performance,Other app performance data,Personal info,Device or other IDs,Diagnostics,App activity"
mp3converter.videotomp3.ringtonemaker,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy","Device or other IDs,App info and performance,Diagnostics,App activity"
mureung.obdproject,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.bluetooth.BluetoothDevice.getName,android.bluetooth.BluetoothAdapter.getBondedDevices","App info and performance,Diagnostics,Device or other IDs"
music.ball.tiles.hop,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
music.basss.booster.effect.equalizer,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks","App activity,App info and performance,Diagnostics,Personal info"
music.player.mp3.play.mplayer,"android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,App info and performance,Other app performance data,Diagnostics,App activity,Personal info"
musicly.photo.video.editor.futureme,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getMacAddress,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.os.Build.getSerial","App info and performance,Diagnostics,Personal info,Device or other IDs,App activity,Other app performance data"
musicplayer.hdvideoplayer.backgroundmusic,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy","App activity,App info and performance,Diagnostics,Device or other IDs"
musicplayer.musicapps.music.mp3player,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Other app performance data,Personal info"
mycity.friendshouse,android.os.StrictMode.getThreadPolicy,App info and performance
myhome.kdomo.com,"android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","App activity,App info and performance,Device or other IDs,Diagnostics"
mylittleprincess.castle.free,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Diagnostics"
mylittleprincess.stores.free,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","Personal info,Diagnostics"
mymusic.offlinemusicplayer.mp3player.playmusic,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
myradio.radio.fmradio.liveradio.radiostation,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
mytown.airport.free,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","Personal info,Diagnostics"
mytown.amusementpark.free,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Diagnostics"
mytown.bakery.free,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Diagnostics,Personal info"
mytown.beach.free,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator","Diagnostics,Personal info,Device or other IDs"
mytown.beautycontest.free,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Diagnostics,Personal info"
mytown.cinema.free,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Diagnostics"
